Species,Class,Student,Years,Status,Change,
Microbiota decussata,Plants,Leonie,2015,LC,NO,
Microbiota decussata,Plants,Alia,1998,I,NA,changed twice 1998
Microbiota decussata,Plants,Alia,1999,I,NO,
Microbiota decussata,Plants,Alia,2000,I,NO,
Microbiota decussata,Plants,Alia,2001,I,NO,
Microbiota decussata,Plants,Alia,2002,I,NO,
Microbiota decussata,Plants,Alia,2003,I,NO,
Microbiota decussata,Plants,Alia,2004,I,NO,
Microbiota decussata,Plants,Alia,2005,I,NO,
Microbiota decussata,Plants,Alia,2006,I,NO,
Microbiota decussata,Plants,Alia,2007,LC,N,
Microbiota decussata,Plants,Alia,2008,LC,NO,
Microbiota decussata,Plants,Alia,2009,LC,NO,
Microbiota decussata,Plants,Alia,2010,LC,NO,
Microbiota decussata,Plants,Alia,2011,LC,NO,
Microbiota decussata,Plants,Alia,2012,LC,NO,
Microbiota decussata,Plants,Alia,2013,LC,NO,
Microbiota decussata,Plants,Alia,2014,LC,NO,
Microbiota decussata,Plants,Alia,2015,LC,NO,
Nageia fleuryi,Plants,Leonie,1998,VU,NA,
Nageia fleuryi,Plants,Leonie,1999,VU,NO,
Nageia fleuryi,Plants,Leonie,2000,VU,NO,
Nageia fleuryi,Plants,Leonie,2001,VU,NO,
Nageia fleuryi,Plants,Leonie,2002,DD,NG,
Nageia fleuryi,Plants,Leonie,2003,DD,NO,
Nageia fleuryi,Plants,Leonie,2004,DD,NO,
Nageia fleuryi,Plants,Leonie,2005,DD,NO,
Nageia fleuryi,Plants,Leonie,2006,DD,NO,
Nageia fleuryi,Plants,Leonie,2007,NT,NA,
Nageia fleuryi,Plants,Leonie,2008,NT,NO,
Nageia fleuryi,Plants,Leonie,2009,NT,NO,
Nageia fleuryi,Plants,Leonie,2010,NT,NO,
Nageia fleuryi,Plants,Leonie,2011,NT,NO,
Nageia fleuryi,Plants,Leonie,2012,NT,NO,
Nageia fleuryi,Plants,Leonie,2013,NT,G,
Nageia fleuryi,Plants,Leonie,2014,NT,NO,
Nageia fleuryi,Plants,Leonie,2015,NT,NO,
Nageia fleuryi,Plants,Alia,1998,VU,NA,
Nageia fleuryi,Plants,Alia,1999,VU,NO,
Nageia fleuryi,Plants,Alia,2000,VU,NO,
Nageia fleuryi,Plants,Alia,2001,VU,NO,
Nageia fleuryi,Plants,Alia,2002,DD,NA,
Nageia fleuryi,Plants,Alia,2003,DD,NO,
Nageia fleuryi,Plants,Alia,2004,DD,NO,
Nageia fleuryi,Plants,Alia,2005,DD,NO,
Nageia fleuryi,Plants,Alia,2006,DD,NO,
Nageia fleuryi,Plants,Alia,2007,NT,N,
Nageia fleuryi,Plants,Alia,2008,NT,NO,
Nageia fleuryi,Plants,Alia,2009,NT,NO,
Nageia fleuryi,Plants,Alia,2010,NT,NO,
Nageia fleuryi,Plants,Alia,2011,NT,NO,
Nageia fleuryi,Plants,Alia,2012,NT,NO,
Nageia fleuryi,Plants,Alia,2013,NT,NO,
Nageia fleuryi,Plants,Alia,2014,NT,NO,
Nageia fleuryi,Plants,Alia,2015,NT,NO,
Pinus bhutanica,Plants,Leonie,1998,DD,NG,
Pinus bhutanica,Plants,Leonie,1999,DD,NO,
Pinus bhutanica,Plants,Leonie,2000,DD,NO,
Pinus bhutanica,Plants,Leonie,2001,DD,NO,
Pinus bhutanica,Plants,Leonie,2002,DD,NO,
Pinus bhutanica,Plants,Leonie,2003,DD,NO,
Pinus bhutanica,Plants,Leonie,2004,DD,NO,
Pinus bhutanica,Plants,Leonie,2005,DD,NO,
Pinus bhutanica,Plants,Leonie,2006,DD,NO,
Pinus bhutanica,Plants,Leonie,2007,LC,NA,
Pinus bhutanica,Plants,Leonie,2008,LC,NO,
Pinus bhutanica,Plants,Leonie,2009,LC,NO,
Pinus bhutanica,Plants,Leonie,2010,LC,NO,
Pinus bhutanica,Plants,Leonie,2011,LC,NO,
Pinus bhutanica,Plants,Leonie,2012,LC,NO,
Pinus bhutanica,Plants,Leonie,2013,LC,G,
Pinus bhutanica,Plants,Leonie,2014,LC,NO,
Pinus bhutanica,Plants,Leonie,2015,LC,NO,
Pinus bhutanica,Plants,Alia,1998,DD,NA,changed twice 1998
Pinus bhutanica,Plants,Alia,1999,DD,NO,
Pinus bhutanica,Plants,Alia,2000,DD,NO,
Pinus bhutanica,Plants,Alia,2001,DD,NO,
Pinus bhutanica,Plants,Alia,2002,DD,NO,
Pinus bhutanica,Plants,Alia,2003,DD,NO,
Pinus bhutanica,Plants,Alia,2004,DD,NO,
Pinus bhutanica,Plants,Alia,2005,DD,NO,
Pinus bhutanica,Plants,Alia,2006,DD,NO,
Pinus bhutanica,Plants,Alia,2007,LC,N,
Pinus bhutanica,Plants,Alia,2008,LC,NO,
Pinus bhutanica,Plants,Alia,2009,LC,NO,
Pinus bhutanica,Plants,Alia,2010,LC,NO,
Pinus bhutanica,Plants,Alia,2011,LC,NO,
Pinus bhutanica,Plants,Alia,2012,LC,NO,
Pinus bhutanica,Plants,Alia,2013,LC,NO,
Pinus bhutanica,Plants,Alia,2014,LC,NO,
Pinus bhutanica,Plants,Alia,2015,LC,NO,
Pinus bungeana,Plants,Leonie,1998,DD,NG,
Pinus bungeana,Plants,Leonie,1999,DD,NO,
Pinus bungeana,Plants,Leonie,2000,DD,NO,
Pinus bungeana,Plants,Leonie,2001,DD,NO,
Pinus bungeana,Plants,Leonie,2002,DD,NO,
Pinus bungeana,Plants,Leonie,2003,DD,NO,
Pinus bungeana,Plants,Leonie,2004,DD,NO,
Pinus bungeana,Plants,Leonie,2005,DD,NO,
Pinus bungeana,Plants,Leonie,2006,DD,NO,
Pinus bungeana,Plants,Leonie,2007,LC,NA,
Pinus bungeana,Plants,Leonie,2008,LC,NO,
Pinus bungeana,Plants,Leonie,2009,LC,NO,
Pinus bungeana,Plants,Leonie,2010,LC,NO,
Pinus bungeana,Plants,Leonie,2011,LC,NO,
Pinus bungeana,Plants,Leonie,2012,LC,NO,
Pinus bungeana,Plants,Leonie,2013,LC,G,
Pinus bungeana,Plants,Leonie,2014,LC,NO,
Pinus bungeana,Plants,Leonie,2015,LC,NO,
Pinus bungeana,Plants,Alia,1998,DD,NA,changed twice 1998
Pinus bungeana,Plants,Alia,1999,DD,NO,
Pinus bungeana,Plants,Alia,2000,DD,NO,
Pinus bungeana,Plants,Alia,2001,DD,NO,
Pinus bungeana,Plants,Alia,2002,DD,NO,
Pinus bungeana,Plants,Alia,2003,DD,NO,
Pinus bungeana,Plants,Alia,2004,DD,NO,
Pinus bungeana,Plants,Alia,2005,DD,NO,
Pinus bungeana,Plants,Alia,2006,DD,NO,
Pinus bungeana,Plants,Alia,2007,LC,N,
Pinus bungeana,Plants,Alia,2008,LC,NO,
Pinus bungeana,Plants,Alia,2009,LC,NO,
Pinus bungeana,Plants,Alia,2010,LC,NO,
Pinus bungeana,Plants,Alia,2011,LC,NO,
Pinus bungeana,Plants,Alia,2012,LC,NO,
Pinus bungeana,Plants,Alia,2013,LC,NO,
Pinus bungeana,Plants,Alia,2014,LC,NO,
Pinus bungeana,Plants,Alia,2015,LC,NO,
Pinus dalatensis,Plants,Leonie,1998,EN,NA,
Pinus dalatensis,Plants,Leonie,1999,EN,NO,
Pinus dalatensis,Plants,Leonie,2000,EN,NO,
Pinus dalatensis,Plants,Leonie,2001,EN,NO,
Pinus dalatensis,Plants,Leonie,2002,EN,NO,
Pinus dalatensis,Plants,Leonie,2003,EN,NO,
Pinus dalatensis,Plants,Leonie,2004,EN,NO,
Pinus dalatensis,Plants,Leonie,2005,EN,NO,
Pinus dalatensis,Plants,Leonie,2006,EN,NO,
Pinus dalatensis,Plants,Leonie,2007,DD,NG,
Pinus dalatensis,Plants,Leonie,2008,DD,NO,
Pinus dalatensis,Plants,Leonie,2009,DD,NO,
Pinus dalatensis,Plants,Leonie,2010,DD,NO,
Pinus dalatensis,Plants,Leonie,2011,DD,NO,
Pinus dalatensis,Plants,Leonie,2012,DD,NO,
Pinus dalatensis,Plants,Leonie,2013,NT,G,
Pinus dalatensis,Plants,Leonie,2014,NT,NO,
Pinus dalatensis,Plants,Leonie,2015,NT,NO,
Pinus dalatensis,Plants,Alia,1998,EN,NA,changed twice 1998
Pinus dalatensis,Plants,Alia,1999,EN,NO,
Pinus dalatensis,Plants,Alia,2000,EN,NO,
Pinus dalatensis,Plants,Alia,2001,EN,NO,
Pinus dalatensis,Plants,Alia,2002,EN,NO,
Pinus dalatensis,Plants,Alia,2003,EN,NO,
Pinus dalatensis,Plants,Alia,2004,EN,NO,
Pinus dalatensis,Plants,Alia,2005,EN,NO,
Pinus dalatensis,Plants,Alia,2006,EN,NO,
Pinus dalatensis,Plants,Alia,2007,DD,N,
Pinus dalatensis,Plants,Alia,2008,DD,NO,
Pinus dalatensis,Plants,Alia,2009,DD,NO,
Pinus dalatensis,Plants,Alia,2010,DD,NO,
Pinus dalatensis,Plants,Alia,2011,DD,NO,
Pinus dalatensis,Plants,Alia,2012,DD,NO,
Pinus dalatensis,Plants,Alia,2013,NT,NA,
Pinus dalatensis,Plants,Alia,2014,NT,NO,
Pinus dalatensis,Plants,Alia,2015,NT,NO,
Pinus greggii,Plants,Leonie,1998,DD,NG,
Pinus greggii,Plants,Leonie,1999,DD,NO,
Pinus greggii,Plants,Leonie,2000,DD,NO,
Pinus greggii,Plants,Leonie,2001,DD,NO,
Pinus greggii,Plants,Leonie,2002,DD,NO,
Pinus greggii,Plants,Leonie,2003,DD,NO,
Pinus greggii,Plants,Leonie,2004,DD,NO,
Pinus greggii,Plants,Leonie,2005,DD,NO,
Pinus greggii,Plants,Leonie,2006,DD,NO,
Pinus greggii,Plants,Leonie,2007,NT,NA,
Pinus greggii,Plants,Leonie,2008,NT,NO,
Pinus greggii,Plants,Leonie,2009,NT,NO,
Pinus greggii,Plants,Leonie,2010,NT,NO,
Pinus greggii,Plants,Leonie,2011,NT,NO,
Pinus greggii,Plants,Leonie,2012,NT,NO,
Pinus greggii,Plants,Leonie,2013,VU,G,
Pinus greggii,Plants,Leonie,2014,VU,NO,
Pinus greggii,Plants,Leonie,2015,VU,NO,
Pinus greggii,Plants,Alia,1998,DD,NA,changed twice 
Pinus greggii,Plants,Alia,1999,DD,NO,
Pinus greggii,Plants,Alia,2000,DD,NO,
Pinus greggii,Plants,Alia,2001,DD,NO,
Pinus greggii,Plants,Alia,2002,DD,NO,
Pinus greggii,Plants,Alia,2003,DD,NO,
Pinus greggii,Plants,Alia,2004,DD,NO,
Pinus greggii,Plants,Alia,2005,DD,NO,
Pinus greggii,Plants,Alia,2006,DD,NO,
Pinus greggii,Plants,Alia,2007,NT,N,
Pinus greggii,Plants,Alia,2008,NT,NO,
Pinus greggii,Plants,Alia,2009,NT,NO,
Pinus greggii,Plants,Alia,2010,NT,NO,
Pinus greggii,Plants,Alia,2011,NT,NO,
Pinus greggii,Plants,Alia,2012,NT,NO,
Pinus greggii,Plants,Alia,2013,VU,NA,
Pinus greggii,Plants,Alia,2014,VU,NO,
Pinus greggii,Plants,Alia,2015,VU,NO,
Podocarpus acuminatus,Plants,Leonie,1998,DD,NG,
Podocarpus acuminatus,Plants,Leonie,1999,DD,NO,
Podocarpus acuminatus,Plants,Leonie,2000,DD,NO,
Podocarpus acuminatus,Plants,Leonie,2001,DD,NO,
Podocarpus acuminatus,Plants,Leonie,2002,DD,NO,
Podocarpus acuminatus,Plants,Leonie,2003,DD,NO,
Podocarpus acuminatus,Plants,Leonie,2004,DD,NO,
Podocarpus acuminatus,Plants,Leonie,2005,DD,NO,
Podocarpus acuminatus,Plants,Leonie,2006,DD,NO,
Podocarpus acuminatus,Plants,Leonie,2007,NT,NA,
Podocarpus acuminatus,Plants,Leonie,2008,NT,NO,
Podocarpus acuminatus,Plants,Leonie,2009,NT,NO,
Podocarpus acuminatus,Plants,Leonie,2010,NT,NO,
Podocarpus acuminatus,Plants,Leonie,2011,NT,NO,
Podocarpus acuminatus,Plants,Leonie,2012,NT,NO,
Podocarpus acuminatus,Plants,Leonie,2013,NT,NG,
Podocarpus acuminatus,Plants,Leonie,2014,NT,NO,
Podocarpus acuminatus,Plants,Leonie,2015,NT,NO,
Podocarpus acuminatus,Plants,Alia,1998,DD,NA,
Podocarpus acuminatus,Plants,Alia,1999,DD,NO,
Podocarpus acuminatus,Plants,Alia,2000,DD,NO,
Podocarpus acuminatus,Plants,Alia,2001,DD,NO,
Podocarpus acuminatus,Plants,Alia,2002,DD,NO,
Podocarpus acuminatus,Plants,Alia,2003,DD,NO,
Podocarpus acuminatus,Plants,Alia,2004,DD,NO,
Podocarpus acuminatus,Plants,Alia,2005,DD,NO,
Podocarpus acuminatus,Plants,Alia,2006,DD,NO,
Podocarpus acuminatus,Plants,Alia,2007,NT,N,
Podocarpus acuminatus,Plants,Alia,2008,NT,NO,
Podocarpus acuminatus,Plants,Alia,2009,NT,NO,
Podocarpus acuminatus,Plants,Alia,2010,NT,NO,
Podocarpus acuminatus,Plants,Alia,2011,NT,NO,
Podocarpus acuminatus,Plants,Alia,2012,NT,NO,
Podocarpus acuminatus,Plants,Alia,2013,NT,NO,
Podocarpus acuminatus,Plants,Alia,2014,NT,NO,
Podocarpus acuminatus,Plants,Alia,2015,NT,NO,
Podocarpus atjehensis,Plants,Leonie,1998,R,NA,
Podocarpus atjehensis,Plants,Leonie,1999,R,NO,
Podocarpus atjehensis,Plants,Leonie,2000,R,NO,
Podocarpus atjehensis,Plants,Leonie,2001,R,NO,
Podocarpus atjehensis,Plants,Leonie,2002,R,NO,
Podocarpus atjehensis,Plants,Leonie,2003,R,NO,
Podocarpus atjehensis,Plants,Leonie,2004,R,NO,
Podocarpus atjehensis,Plants,Leonie,2005,R,NO,
Podocarpus atjehensis,Plants,Leonie,2006,R,NO,
Podocarpus atjehensis,Plants,Leonie,2007,NT,NA,
Podocarpus atjehensis,Plants,Leonie,2008,NT,NO,
Podocarpus atjehensis,Plants,Leonie,2009,NT,NO,
Podocarpus atjehensis,Plants,Leonie,2010,NT,NO,
Podocarpus atjehensis,Plants,Leonie,2011,NT,NO,
Podocarpus atjehensis,Plants,Leonie,2012,NT,NO,
Podocarpus atjehensis,Plants,Leonie,2013,NT,NG,
Podocarpus atjehensis,Plants,Leonie,2014,NT,NO,
Podocarpus atjehensis,Plants,Leonie,2015,NT,NO,
Podocarpus atjehensis,Plants,Alia,1998,R,NA,changed twice
Podocarpus atjehensis,Plants,Alia,1999,R,NO,
Podocarpus atjehensis,Plants,Alia,2000,R,NO,
Podocarpus atjehensis,Plants,Alia,2001,R,NO,
Podocarpus atjehensis,Plants,Alia,2002,R,NO,
Podocarpus atjehensis,Plants,Alia,2003,R,NO,
Podocarpus atjehensis,Plants,Alia,2004,R,NO,
Podocarpus atjehensis,Plants,Alia,2005,R,NO,
Podocarpus atjehensis,Plants,Alia,2006,R,NO,
Podocarpus atjehensis,Plants,Alia,2007,NT,N,
Podocarpus atjehensis,Plants,Alia,2008,NT,NO,
Podocarpus atjehensis,Plants,Alia,2009,NT,NO,
Podocarpus atjehensis,Plants,Alia,2010,NT,NO,
Podocarpus atjehensis,Plants,Alia,2011,NT,NO,
Podocarpus atjehensis,Plants,Alia,2012,NT,NO,
Podocarpus atjehensis,Plants,Alia,2013,NT,NO,
Podocarpus atjehensis,Plants,Alia,2014,NT,NO,
Podocarpus atjehensis,Plants,Alia,2015,NT,NO,
Podocarpus barretoi,Plants,Leonie,1998,NA,NA,
Podocarpus barretoi,Plants,Leonie,1999,NA,NA,
Podocarpus barretoi,Plants,Leonie,2000,NA,NA,
Podocarpus barretoi,Plants,Leonie,2001,NA,NA,
Podocarpus barretoi,Plants,Leonie,2002,NA,NA,
Podocarpus barretoi,Plants,Leonie,2003,NA,NA,
Podocarpus barretoi,Plants,Leonie,2004,NA,NA,
Podocarpus barretoi,Plants,Leonie,2005,NA,NA,
Podocarpus barretoi,Plants,Leonie,2006,DD,NA,
Podocarpus barretoi,Plants,Leonie,2007,NT,NG,
Podocarpus barretoi,Plants,Leonie,2008,NT,NO,
Podocarpus barretoi,Plants,Leonie,2009,NT,NO,
Podocarpus barretoi,Plants,Leonie,2010,NT,NO,
Podocarpus barretoi,Plants,Leonie,2011,NT,NO,
Podocarpus barretoi,Plants,Leonie,2012,NT,NO,
Podocarpus barretoi,Plants,Leonie,2013,LC,NA,
Podocarpus barretoi,Plants,Leonie,2014,LC,NO,
Podocarpus barretoi,Plants,Leonie,2015,LC,NO,
Podocarpus barretoi,Plants,Alia,1998,NA,NA,
Podocarpus barretoi,Plants,Alia,1999,NA,NA,
Podocarpus barretoi,Plants,Alia,2000,NA,NA,
Podocarpus barretoi,Plants,Alia,2001,NA,NA,
Podocarpus barretoi,Plants,Alia,2002,NA,NA,
Podocarpus barretoi,Plants,Alia,2003,NA,NA,
Podocarpus barretoi,Plants,Alia,2004,NA,NA,
Podocarpus barretoi,Plants,Alia,2005,NA,NA,
Podocarpus barretoi,Plants,Alia,2006,DD,NA,
Podocarpus barretoi,Plants,Alia,2007,NT,N,"change not on website, but in summary table"
Podocarpus barretoi,Plants,Alia,2008,NT,NO,
Podocarpus barretoi,Plants,Alia,2009,NT,NO,
Podocarpus barretoi,Plants,Alia,2010,NT,NO,
Podocarpus barretoi,Plants,Alia,2011,NT,NO,
Podocarpus barretoi,Plants,Alia,2012,NT,NO,
Podocarpus barretoi,Plants,Alia,2013,LC,NA,
Podocarpus barretoi,Plants,Alia,2014,LC,NO,
Podocarpus barretoi,Plants,Alia,2015,LC,NO,
Podocarpus borneensis,Plants,Leonie,1998,R,NA,
Podocarpus borneensis,Plants,Leonie,1999,R,NO,
Podocarpus borneensis,Plants,Leonie,2000,R,NO,
Podocarpus borneensis,Plants,Leonie,2001,R,NO,
Podocarpus borneensis,Plants,Leonie,2002,R,NO,
Podocarpus borneensis,Plants,Leonie,2003,R,NO,
Podocarpus borneensis,Plants,Leonie,2004,R,NO,
Podocarpus borneensis,Plants,Leonie,2005,R,NO,
Podocarpus borneensis,Plants,Leonie,2006,R,NO,
Podocarpus borneensis,Plants,Leonie,2007,LC,NA,
Podocarpus borneensis,Plants,Leonie,2008,LC,NO,
Podocarpus borneensis,Plants,Leonie,2009,LC,NO,
Podocarpus borneensis,Plants,Leonie,2010,LC,NO,
Podocarpus borneensis,Plants,Leonie,2011,LC,NO,
Podocarpus borneensis,Plants,Leonie,2012,LC,NO,
Podocarpus borneensis,Plants,Leonie,2013,LC,G,
Podocarpus borneensis,Plants,Leonie,2014,LC,NO,
Podocarpus borneensis,Plants,Leonie,2015,LC,NO,
Podocarpus borneensis,Plants,Alia,1998,R,NA,changed twice 1998
Podocarpus borneensis,Plants,Alia,1999,R,NO,
Podocarpus borneensis,Plants,Alia,2000,R,NO,
Podocarpus borneensis,Plants,Alia,2001,R,NO,
Podocarpus borneensis,Plants,Alia,2002,R,NO,
Podocarpus borneensis,Plants,Alia,2003,R,NO,
Podocarpus borneensis,Plants,Alia,2004,R,NO,
Podocarpus borneensis,Plants,Alia,2005,R,NO,
Podocarpus borneensis,Plants,Alia,2006,R,NO,
Podocarpus borneensis,Plants,Alia,2007,LC,N,
Podocarpus borneensis,Plants,Alia,2008,LC,NO,
Podocarpus borneensis,Plants,Alia,2009,LC,NO,
Podocarpus borneensis,Plants,Alia,2010,LC,NO,
Podocarpus borneensis,Plants,Alia,2011,LC,NO,
Podocarpus borneensis,Plants,Alia,2012,LC,NO,
Podocarpus borneensis,Plants,Alia,2013,LC,NO,
Podocarpus borneensis,Plants,Alia,2014,LC,NO,
Podocarpus borneensis,Plants,Alia,2015,LC,NO,
Podocarpus capuronii,Plants,Leonie,1998,VU,NA,
Podocarpus capuronii,Plants,Leonie,1999,VU,NO,
Podocarpus capuronii,Plants,Leonie,2000,VU,NO,
Podocarpus capuronii,Plants,Leonie,2001,VU,NO,
Podocarpus capuronii,Plants,Leonie,2002,DD,NA,
Podocarpus capuronii,Plants,Leonie,2003,DD,NO,
Podocarpus capuronii,Plants,Leonie,2004,DD,NO,
Podocarpus capuronii,Plants,Leonie,2005,DD,NO,
Podocarpus capuronii,Plants,Leonie,2006,DD,NO,
Podocarpus capuronii,Plants,Leonie,2007,EN,NA,
Podocarpus capuronii,Plants,Leonie,2008,EN,NO,
Podocarpus capuronii,Plants,Leonie,2009,EN,NO,
Podocarpus capuronii,Plants,Leonie,2010,EN,NO,
Podocarpus capuronii,Plants,Leonie,2011,EN,NO,
Podocarpus capuronii,Plants,Leonie,2012,EN,NO,
Podocarpus capuronii,Plants,Leonie,2013,EN,G,
Podocarpus capuronii,Plants,Leonie,2014,EN,NO,
Podocarpus capuronii,Plants,Leonie,2015,EN,NO,
Podocarpus capuronii,Plants,Alia,1998,VU,NA,
Podocarpus capuronii,Plants,Alia,1999,VU,NO,
Podocarpus capuronii,Plants,Alia,2000,VU,NO,
Podocarpus capuronii,Plants,Alia,2001,VU,NO,
Podocarpus capuronii,Plants,Alia,2002,DD,NA,
Podocarpus capuronii,Plants,Alia,2003,DD,NO,
Podocarpus capuronii,Plants,Alia,2004,DD,NO,
Podocarpus capuronii,Plants,Alia,2005,DD,NO,
Podocarpus capuronii,Plants,Alia,2006,DD,NO,
Podocarpus capuronii,Plants,Alia,2007,EN,N,
Podocarpus capuronii,Plants,Alia,2008,EN,NO,
Podocarpus capuronii,Plants,Alia,2009,EN,NO,
Podocarpus capuronii,Plants,Alia,2010,EN,NO,
Podocarpus capuronii,Plants,Alia,2011,EN,NO,
Podocarpus capuronii,Plants,Alia,2012,EN,NO,
Podocarpus capuronii,Plants,Alia,2013,EN,NO,
Podocarpus capuronii,Plants,Alia,2014,EN,NO,
Podocarpus capuronii,Plants,Alia,2015,EN,NO,
Podocarpus costaricensis,Plants,Leonie,1998,VU,NA,
Podocarpus costaricensis,Plants,Leonie,1999,VU,NO,
Podocarpus costaricensis,Plants,Leonie,2000,VU,NO,
Podocarpus costaricensis,Plants,Leonie,2001,VU,NO,
Podocarpus costaricensis,Plants,Leonie,2002,VU,NO,
Podocarpus costaricensis,Plants,Leonie,2003,VU,NO,
Podocarpus costaricensis,Plants,Leonie,2004,VU,NO,
Podocarpus costaricensis,Plants,Leonie,2005,VU,NO,
Podocarpus costaricensis,Plants,Leonie,2006,VU,NO,
Podocarpus costaricensis,Plants,Leonie,2007,VU,NA,
Podocarpus costaricensis,Plants,Leonie,2008,VU,NO,
Podocarpus costaricensis,Plants,Leonie,2009,VU,NO,
Podocarpus costaricensis,Plants,Leonie,2010,VU,NO,
Podocarpus costaricensis,Plants,Leonie,2011,VU,NO,
Podocarpus costaricensis,Plants,Leonie,2012,VU,NO,
Podocarpus costaricensis,Plants,Leonie,2013,CR,G,
Podocarpus costaricensis,Plants,Leonie,2014,CR,NO,
Podocarpus costaricensis,Plants,Leonie,2015,CR,NO,
Podocarpus costaricensis,Plants,Alia,1998,VU,NA,changed twice
Podocarpus costaricensis,Plants,Alia,1999,VU,NO,
Podocarpus costaricensis,Plants,Alia,2000,VU,NO,
Podocarpus costaricensis,Plants,Alia,2001,VU,NO,
Podocarpus costaricensis,Plants,Alia,2002,VU,NO,
Podocarpus costaricensis,Plants,Alia,2003,VU,NO,
Podocarpus costaricensis,Plants,Alia,2004,VU,NO,
Podocarpus costaricensis,Plants,Alia,2005,VU,NO,
Podocarpus costaricensis,Plants,Alia,2006,VU,NO,
Podocarpus costaricensis,Plants,Alia,2007,VU,NO,
Podocarpus costaricensis,Plants,Alia,2008,VU,NO,
Podocarpus costaricensis,Plants,Alia,2009,VU,NO,
Podocarpus costaricensis,Plants,Alia,2010,VU,NO,
Podocarpus costaricensis,Plants,Alia,2011,VU,NO,
Podocarpus costaricensis,Plants,Alia,2012,VU,NO,
Podocarpus costaricensis,Plants,Alia,2013,CR,NA,
Podocarpus costaricensis,Plants,Alia,2014,CR,NO,
Podocarpus costaricensis,Plants,Alia,2015,CR,NO,
Podocarpus deflexus,Plants,Leonie,1998,R,NA,
Podocarpus deflexus,Plants,Leonie,1999,R,NO,
Podocarpus deflexus,Plants,Leonie,2000,R,NO,
Podocarpus deflexus,Plants,Leonie,2001,R,NO,
Podocarpus deflexus,Plants,Leonie,2002,DD,NA,
Podocarpus deflexus,Plants,Leonie,2003,DD,NO,
Podocarpus deflexus,Plants,Leonie,2004,DD,NO,
Podocarpus deflexus,Plants,Leonie,2005,DD,NO,
Podocarpus deflexus,Plants,Leonie,2006,DD,NO,
Podocarpus deflexus,Plants,Leonie,2007,EN,NA,
Podocarpus deflexus,Plants,Leonie,2008,EN,NO,
Podocarpus deflexus,Plants,Leonie,2009,EN,NO,
Podocarpus deflexus,Plants,Leonie,2010,EN,NO,
Podocarpus deflexus,Plants,Leonie,2011,EN,NO,
Podocarpus deflexus,Plants,Leonie,2012,EN,NO,
Podocarpus deflexus,Plants,Leonie,2013,NT,NG,
Podocarpus deflexus,Plants,Leonie,2014,NT,NO,
Podocarpus deflexus,Plants,Leonie,2015,NT,NO,
Podocarpus deflexus,Plants,Alia,1998,R,NA,changed twice
Podocarpus deflexus,Plants,Alia,1999,R,NO,
Podocarpus deflexus,Plants,Alia,2000,R,NO,
Podocarpus deflexus,Plants,Alia,2001,R,NO,
Podocarpus deflexus,Plants,Alia,2002,DD,NA,
Podocarpus deflexus,Plants,Alia,2003,DD,NO,
Podocarpus deflexus,Plants,Alia,2004,DD,NO,
Podocarpus deflexus,Plants,Alia,2005,DD,NO,
Podocarpus deflexus,Plants,Alia,2006,DD,NO,
Podocarpus deflexus,Plants,Alia,2007,EN,N,
Podocarpus deflexus,Plants,Alia,2008,EN,NO,
Podocarpus deflexus,Plants,Alia,2009,EN,NO,
Podocarpus deflexus,Plants,Alia,2010,EN,NO,
Podocarpus deflexus,Plants,Alia,2011,EN,NO,
Podocarpus deflexus,Plants,Alia,2012,EN,NO,
Podocarpus deflexus,Plants,Alia,2013,NT,NA,
Podocarpus deflexus,Plants,Alia,2014,NT,NO,
Podocarpus deflexus,Plants,Alia,2015,NT,NO,
Podocarpus dispermus,Plants,Leonie,1998,R,NA,
Podocarpus dispermus,Plants,Leonie,1999,R,NO,
Podocarpus dispermus,Plants,Leonie,2000,R,NO,
Podocarpus dispermus,Plants,Leonie,2001,R,NO,
Podocarpus dispermus,Plants,Leonie,2002,R,NO,
Podocarpus dispermus,Plants,Leonie,2003,R,NO,
Podocarpus dispermus,Plants,Leonie,2004,R,NO,
Podocarpus dispermus,Plants,Leonie,2005,R,NO,
Podocarpus dispermus,Plants,Leonie,2006,R,NO,
Podocarpus dispermus,Plants,Leonie,2007,NT,NA,
Podocarpus dispermus,Plants,Leonie,2008,NT,NO,
Podocarpus dispermus,Plants,Leonie,2009,NT,NO,
Podocarpus dispermus,Plants,Leonie,2010,NT,NO,
Podocarpus dispermus,Plants,Leonie,2011,NT,NO,
Podocarpus dispermus,Plants,Leonie,2012,NT,NO,
Podocarpus dispermus,Plants,Leonie,2013,LC,NG,
Podocarpus dispermus,Plants,Leonie,2014,LC,NO,
Podocarpus dispermus,Plants,Leonie,2015,LC,NO,
Podocarpus dispermus,Plants,Alia,1998,R,NA,changed twice
Podocarpus dispermus,Plants,Alia,1999,R,NO,
Podocarpus dispermus,Plants,Alia,2000,R,NO,
Podocarpus dispermus,Plants,Alia,2001,R,NO,
Podocarpus dispermus,Plants,Alia,2002,R,NO,
Podocarpus dispermus,Plants,Alia,2003,R,NO,
Podocarpus dispermus,Plants,Alia,2004,R,NO,
Podocarpus dispermus,Plants,Alia,2005,R,NO,
Podocarpus dispermus,Plants,Alia,2006,R,NO,
Podocarpus dispermus,Plants,Alia,2007,NT,N,
Podocarpus dispermus,Plants,Alia,2008,NT,NO,
Podocarpus dispermus,Plants,Alia,2009,NT,NO,
Podocarpus dispermus,Plants,Alia,2010,NT,NO,
